_time;bale_info_bale_length;bale_info_bale_weight;bale_info_flake_count;bale_info_moisture;bale_info_tag_#;latitude;longitude;Colonne1;;;;
2021-09-09T13:34:44Z;1690;650000;35;110000;69;53.2630312;6.6413379;;;;;
2021-09-09T13:51:11Z;1640;699000;43;110000;70;53.2620558;6.6492787;;;;;
2021-09-09T13:52:35Z;1610;672000;38;110000;71;53.2633182;6.6513263;;;;;
2021-09-09T13:53:29Z;1620;675000;35;110000;72;53.2622965;6.6490232;;;;;
2021-09-09T13:54:45Z;1650;690000;34;110000;73;53.2613142;6.6476326;;;;;
2021-09-09T13:55:48Z;1610;710000;30;110000;74;53.2615612;6.6482843;;;;;
2021-09-09T13:56:52Z;1640;722000;29;110000;75;53.2629523;6.6505655;;;;;
2021-09-09T14:03:27Z;1670;721000;26;110000;76;53.2626029;6.6496752;;;;;
2021-09-09T14:05:27Z;1660;718000;29;110000;77;53.2616889;6.6483188;;;;;
2021-09-09T14:10:30Z;1620;781000;31;110000;78;53.2627194;6.6499996;;;;;
2021-09-09T14:11:13Z;1620;794000;36;110000;79;53.2624809;6.6512412;;;;;
2021-09-09T14:38:30Z;1730;695000;32;110000;83;53.2615969;6.649312;;;;;
2021-09-09T14:39:56Z;1640;700000;28;110000;84;53.2607006;6.647468;;;;;
2021-09-09T14:42:34Z;1650;722000;37;110000;85;53.2621213;6.6498358;;;;;
2021-09-09T14:44:08Z;1620;719000;38;110000;86;53.2619303;6.6496986;;;;;
2021-09-09T14:46:42Z;1650;747000;41;110000;87;53.2606509;6.6475706;;;;;
2021-09-09T14:49:15Z;750;711000;18;110000;88;53.2606322;6.6475494;;;;;
2021-09-20T11:12:34Z;1650;844000;56;110000;97;51.3336186;5.5725473;;;;;
2021-10-18T14:42:26Z;1630;868000;22;110000;14;51.3329495;5.567277;;;;;
2021-10-18T14:46:39Z;1640;987000;25;110000;15;51.3333614;5.568423;;;;;
2021-10-18T14:50:51Z;1640;987000;59;110000;16;51.3333063;5.5683334;;;;;
2021-10-18T14:51:42Z;1710;1061000;59;110000;17;51.3337663;5.5673767;;;;;
2021-10-18T14:52:48Z;1640;982000;42;110000;18;51.3336634;5.5670355;;;;;
2021-10-18T15:00:30Z;1630;1013000;30;110000;19;51.3334845;5.566839;;;;;
2021-10-18T15:06:11Z;1650;982000;39;110000;20;51.3331247;5.5655649;;;;;
2021-10-18T15:10:47Z;1600;995000;43;110000;21;51.3346982;5.5682608;;;;;
2021-10-18T15:17:09Z;1630;1025000;47;110000;22;51.3347731;5.5683177;;;;;
2021-10-18T15:20:04Z;980;1025000;18;110000;23;51.3347062;5.5679961;;;;;
2021-10-18T15:22:58Z;650;1025000;8;110000;24;51.3346713;5.5679555;;;;;
