latitude,longitude,cluster
52.114414825,11.0476733625,0
52.11892747142857,11.048927385714286,1
52.116858175,11.0483234625,2
52.113356175,11.0473954875,3
52.11563557777778,11.048022966666666,4
52.11771288333333,11.0486099,5
