latitude,longitude,cluster
52.1160774,11.0832673,1
52.1160886,11.0856861,0
52.1161383,11.0844029,2
52.1161647,11.0831357,1
52.1162316,11.0833864,1
52.1162084,11.0843104,2
52.1161664,11.0854946,0
52.116275,11.0851493,0
52.116293,11.0843309,2
52.1163265,11.0831354,1
52.116405,11.0828069,1
52.1163757,11.0838796,2
52.1163568,11.084805,2
52.1164401,11.0847627,2
52.1164785,11.0836288,1
52.1165022,11.0826105,1
52.1165494,11.0831107,1
52.1165115,11.0847545,2
